<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20170717,104500,162.5200000,162.9600000,162.4800000,162.9300000,755810
20170717,110000,162.9100000,162.9200000,161.4200000,161.5000000,2488990
20170717,111500,161.5000000,161.8500000,160.7200000,161.0900000,2068170
20170717,113000,161.0900000,161.2300000,160.9600000,161.1500000,681420
20170717,114500,161.1500000,161.4800000,161.0600000,161.4100000,607940
20170717,120000,161.4100000,161.5400000,160.3300000,160.7100000,1501630
20170717,121500,160.6500000,160.6500000,159.8200000,160.1300000,3132770
20170717,123000,160.1800000,160.3800000,160.0000000,160.2400000,677190
20170717,124500,160.2400000,160.6000000,159.9100000,160.0100000,1722950
20170717,130000,160.0000000,160.3800000,159.9600000,160.2600000,846280
20170717,131500,160.2500000,160.3900000,159.8800000,160.1800000,810330
20170717,133000,160.2000000,160.2000000,159.9600000,160.0100000,253920
20170717,134500,160.0100000,160.2400000,159.9000000,160.2000000,471660
20170717,140000,160.2200000,160.4700000,160.1400000,160.3500000,521930
20170717,141500,160.3200000,160.3900000,160.2500000,160.3800000,164910
20170717,143000,160.3800000,160.9800000,160.2700000,160.8800000,1139040
20170717,144500,160.9000000,161.1800000,160.7300000,161.0000000,746310
20170717,150000,161.0000000,161.2500000,160.7200000,161.2500000,472980
20170717,151500,161.2500000,161.3700000,160.6500000,160.9300000,1104680
20170717,153000,160.8700000,160.9300000,160.7300000,160.8300000,181250
20170717,154500,160.8300000,160.8800000,160.7500000,160.8400000,266940
20170717,160000,160.8300000,160.8800000,160.7000000,160.8000000,521450
20170717,161500,160.8000000,161.0000000,160.7600000,160.8800000,2078830
20170717,163000,160.9000000,161.1800000,160.8400000,161.1800000,1620440
20170717,164500,161.1800000,161.3500000,160.8800000,160.9000000,2246440
20170717,170000,160.9200000,161.0000000,160.8300000,160.8500000,929060
20170717,171500,160.8500000,161.0000000,160.7500000,160.9400000,876510
20170717,173000,160.9500000,161.4000000,160.8400000,161.2600000,1042880
20170717,174500,161.2600000,161.3200000,160.9500000,161.0100000,361020
20170717,180000,161.0100000,161.3700000,160.9700000,161.2600000,440430
20170717,181500,161.2600000,161.7900000,161.2000000,161.5700000,1132720
20170717,183000,161.6600000,162.0000000,161.6600000,161.9800000,2152300
20170717,184500,161.9800000,161.9800000,161.9800000,161.9800000,386330
20170718,100000,162.0000000,162.5500000,161.6500000,161.7900000,3165800
20170718,101500,161.8000000,162.2500000,161.6400000,162.1200000,1351110
20170718,103000,162.1200000,162.2500000,161.7000000,161.7200000,1096580
20170718,104500,161.7300000,162.0600000,161.7100000,161.9200000,572870
20170718,110000,161.9200000,162.0100000,161.7200000,161.9600000,496640
20170718,111500,161.9700000,162.5000000,161.9200000,162.3000000,2687980
20170718,113000,162.2900000,162.8800000,162.2900000,162.6700000,1315430
20170718,114500,162.6000000,162.6900000,162.3500000,162.4200000,334610
20170718,120000,162.3900000,162.8800000,162.3600000,162.8800000,1378320
20170718,121500,162.8800000,162.9900000,162.5700000,162.7700000,1310220
20170718,123000,162.7700000,162.8200000,162.0400000,162.3000000,539430
20170718,124500,162.2500000,162.3600000,161.9200000,161.9600000,573740
20170718,130000,161.9900000,162.2700000,161.4700000,161.6600000,1219230
20170718,131500,161.6000000,161.6000000,161.0400000,161.1000000,2233850
20170718,133000,161.0900000,161.3800000,160.8800000,161.2600000,1237740
20170718,134500,161.2100000,161.3100000,161.0300000,161.1000000,234070
20170718,140000,161.1000000,161.8300000,161.0900000,161.6800000,440370
20170718,141500,161.7000000,162.0300000,161.6200000,161.8100000,660770
20170718,143000,161.8200000,161.9900000,161.4300000,161.5500000,293280
20170718,144500,161.5500000,161.5600000,161.2600000,161.4000000,517570
20170718,150000,161.4000000,161.7800000,161.1200000,161.2200000,920590
20170718,151500,161.2400000,161.4800000,161.1000000,161.3600000,291320
20170718,153000,161.4000000,161.4400000,161.2500000,161.3400000,862550
20170718,154500,161.3500000,161.4700000,161.2700000,161.3500000,859850
20170718,160000,161.3500000,161.5900000,161.3000000,161.4400000,703330
20170718,161500,161.4400000,161.5500000,161.2900000,161.3500000,318930
20170718,163000,161.4000000,161.5500000,161.2600000,161.4800000,1794660
20170718,164500,161.4600000,161.5200000,161.2700000,161.3900000,536520
20170718,170000,161.3500000,161.4000000,160.9500000,161.0700000,3120310
20170718,171500,161.0500000,161.4800000,161.0000000,161.4400000,942270
20170718,173000,161.4000000,161.9000000,161.2300000,161.4200000,1349320
20170718,174500,161.4100000,161.5400000,161.3800000,161.5000000,388300
20170718,180000,161.4900000,161.7000000,161.3600000,161.4100000,604350
20170718,181500,161.4100000,161.5300000,161.4000000,161.4600000,545660
20170718,183000,161.4600000,161.7300000,161.3000000,161.6500000,1006570
20170718,184500,161.7000000,161.7000000,161.7000000,161.7000000,503010
20170719,100000,161.3900000,162.2500000,161.1300000,161.7000000,3633830
20170719,101500,161.7100000,161.8500000,160.5900000,160.7400000,2359670
20170719,103000,160.7300000,161.2700000,160.5300000,161.0700000,2755510
20170719,104500,161.0700000,161.6800000,161.0200000,161.5300000,1069800
20170719,110000,161.5800000,161.8500000,161.3500000,161.6200000,1268660
20170719,111500,161.6300000,161.7600000,161.3100000,161.5000000,566870
20170719,113000,161.4700000,161.7000000,161.4100000,161.5400000,390150
20170719,114500,161.5400000,161.9700000,161.5400000,161.9700000,1218030
20170719,120000,161.9600000,162.1600000,161.6700000,161.7000000,1579300
20170719,121500,161.7400000,162.0400000,161.6100000,161.8700000,580910
20170719,123000,161.8300000,162.3300000,161.6200000,162.2000000,1113870
20170719,124500,162.1900000,162.6500000,162.0700000,162.5200000,2967300
20170719,130000,162.5300000,162.6500000,162.4000000,162.6200000,532170
20170719,131500,162.6200000,162.6500000,162.1700000,162.3500000,1576440
20170719,133000,162.3500000,162.5000000,162.2100000,162.4000000,815160
20170719,134500,162.4300000,162.5000000,162.4000000,162.4700000,212280
20170719,140000,162.4900000,162.7700000,162.4400000,162.7200000,976750
20170719,141500,162.7000000,162.9000000,162.7000000,162.7500000,1439810
20170719,143000,162.7200000,163.3100000,162.7000000,163.2100000,2319540
20170719,144500,163.2000000,163.6900000,163.1800000,163.4000000,3090950
20170719,150000,163.4500000,163.5000000,163.1000000,163.2800000,1594620
20170719,151500,163.2800000,163.3000000,162.8500000,163.0100000,1518970
20170719,153000,163.0400000,163.2000000,162.9300000,163.0900000,696720
20170719,154500,163.0900000,163.1600000,162.7500000,163.0000000,1067390
20170719,160000,163.0000000,163.0500000,162.7500000,163.0000000,1242550
20170719,161500,163.0400000,163.1900000,162.8500000,162.9400000,1126880
20170719,163000,162.9500000,163.0000000,162.7600000,162.9400000,1013150
20170719,164500,162.9400000,163.0000000,162.8000000,162.9200000,1034500
20170719,170000,162.9000000,163.0000000,162.4500000,162.6500000,1559040
20170719,171500,162.6500000,162.8900000,162.6100000,162.7500000,1300900
20170719,173000,162.7600000,163.0000000,162.7600000,162.9900000,1957730
20170719,174500,162.9700000,163.1000000,162.9000000,163.1000000,2532250
20170719,180000,163.1000000,163.6500000,163.0700000,163.6500000,2565500
20170719,181500,163.6600000,163.8700000,163.4100000,163.8600000,3459810
20170719,183000,163.8600000,164.3000000,163.7000000,164.1600000,2881500
20170719,184500,164.3400000,164.3400000,164.3400000,164.3400000,425670
20170720,100000,164.0900000,164.7500000,163.8500000,164.2000000,4171790
20170720,101500,164.2700000,164.5600000,163.9000000,163.9300000,2651000
20170720,103000,163.9500000,164.4000000,163.9100000,164.3400000,1912400
20170720,104500,164.3100000,164.8700000,164.2000000,164.8000000,1478910
20170720,110000,164.8000000,164.9100000,164.2700000,164.3700000,1054950
20170720,111500,164.3300000,164.5000000,164.0100000,164.5000000,1389770
20170720,113000,164.4900000,164.5000000,164.2400000,164.3700000,963650
20170720,114500,164.3700000,164.5000000,164.1600000,164.1800000,749130
20170720,120000,164.1800000,164.3000000,163.8200000,164.1000000,2182620
20170720,121500,164.1500000,164.2500000,163.9100000,164.0100000,892870
20170720,123000,164.0800000,164.3600000,164.0800000,164.2000000,640480
20170720,124500,164.2500000,164.3800000,164.1500000,164.2400000,578830
20170720,130000,164.2200000,164.3700000,163.7000000,164.0200000,1532290
20170720,131500,164.0100000,164.1800000,163.8500000,164.1000000,697630
20170720,133000,164.0700000,164.1000000,163.8500000,164.0400000,478000
20170720,134500,164.0400000,164.2200000,163.9200000,164.0800000,408070
20170720,140000,164.0800000,164.1400000,163.8500000,164.0100000,541790
20170720,141500,164.0300000,164.4900000,163.8900000,164.4400000,1894420
20170720,143000,164.4400000,164.4500000,164.2500000,164.3700000,442260
20170720,144500,164.3700000,164.3800000,164.1700000,164.2800000,338640
20170720,150000,164.2800000,164.3400000,164.2000000,164.2500000,288730
20170720,151500,164.2500000,164.5000000,164.0500000,164.4000000,844530
20170720,153000,164.4300000,164.5000000,164.2200000,164.2600000,338880
20170720,154500,164.2600000,164.3400000,163.9600000,164.2100000,726870
20170720,160000,164.2100000,164.3100000,163.5300000,163.7200000,1767480
20170720,161500,163.6600000,164.0700000,163.4700000,163.8800000,1504210
20170720,163000,163.8900000,164.2400000,163.7200000,164.1700000,562970
20170720,164500,164.1500000,164.5000000,164.0600000,164.3400000,1540460
20170720,170000,164.3400000,164.5000000,164.1400000,164.3700000,626410
20170720,171500,164.3900000,164.5000000,164.3200000,164.3600000,716440
20170720,173000,164.3700000,164.5000000,163.9000000,163.9800000,1793380
20170720,174500,163.9700000,164.0000000,163.7100000,164.0000000,1418780
20170720,180000,163.9700000,164.0000000,163.8000000,163.9700000,2060900
20170720,181500,163.9400000,164.2400000,163.8800000,164.1200000,934850
20170720,183000,164.1200000,164.2100000,163.5400000,163.6400000,1522070
20170720,184500,163.9300000,163.9300000,163.9300000,163.9300000,132820
20170721,100000,163.9600000,163.9900000,162.4200000,162.4200000,3321320
20170721,101500,162.4200000,162.8100000,162.1000000,162.5200000,2110280
20170721,103000,162.5700000,163.1100000,162.5000000,163.0500000,1155940
20170721,104500,163.0100000,163.0600000,162.6100000,162.7100000,677400
20170721,110000,162.7200000,162.7700000,162.4000000,162.5500000,1115770
20170721,111500,162.5900000,162.7500000,162.4100000,162.5100000,468290
20170721,113000,162.5000000,162.6900000,162.4300000,162.5600000,518030
20170721,114500,162.5600000,162.9100000,162.5000000,162.6400000,773080
20170721,120000,162.6400000,162.7500000,162.5300000,162.7400000,750770
20170721,121500,162.7100000,162.8000000,162.5200000,162.6600000,1360760
20170721,123000,162.6900000,163.5600000,162.6500000,163.4600000,2800480
20170721,124500,163.4500000,163.7700000,163.1900000,163.3000000,1506200
20170721,130000,163.2700000,163.7100000,163.1800000,163.6700000,1505050
20170721,131500,163.6700000,163.7600000,163.3200000,163.3800000,622780
20170721,133000,163.3800000,163.5000000,163.2100000,163.2900000,465290
20170721,134500,163.3000000,163.3200000,162.8000000,162.9700000,935600
20170721,140000,162.9300000,163.1600000,162.8100000,162.9000000,438190
20170721,141500,162.8800000,162.9800000,162.8000000,162.8500000,447030
20170721,143000,162.8400000,162.9700000,162.8000000,162.8700000,424920
20170721,144500,162.8300000,163.1000000,162.8000000,163.0400000,252930
20170721,150000,163.0400000,163.3300000,163.0100000,163.2500000,432850
20170721,151500,163.2700000,163.3200000,162.8800000,162.9200000,422290
20170721,153000,162.9200000,162.9800000,162.6700000,162.7800000,557770
20170721,154500,162.7800000,162.8900000,162.5800000,162.7400000,570570
20170721,160000,162.7700000,162.8200000,161.9000000,162.6100000,3106720
20170721,161500,162.6100000,163.1500000,162.5500000,162.6000000,708530
20170721,163000,162.6000000,162.7300000,162.3000000,162.7300000,486130
20170721,164500,162.7500000,162.7500000,162.3300000,162.4800000,304440
20170721,170000,162.3700000,162.5000000,162.1700000,162.2800000,563420
20170721,171500,162.2800000,162.3000000,161.8000000,162.0600000,1639870
20170721,173000,162.0600000,162.4600000,161.7200000,162.3500000,1021860
20170721,174500,162.3300000,162.4100000,161.7800000,161.8100000,1232590
20170721,180000,161.8100000,162.1300000,161.8000000,161.9800000,551130
20170721,181500,161.9000000,162.2800000,161.8700000,162.0700000,367650
20170721,183000,162.0900000,162.4000000,162.0100000,162.3500000,727500
20170721,184500,162.1000000,162.1000000,162.1000000,162.1000000,656320
20170724,100000,161.2900000,162.0000000,159.8400000,159.8800000,7289880
20170724,101500,159.8500000,159.8700000,158.6000000,159.6100000,5371600
20170724,103000,159.6100000,159.9700000,159.2700000,159.7900000,3440340
20170724,104500,159.7500000,160.1100000,159.6500000,160.0700000,2965400
20170724,110000,160.0700000,160.7200000,159.8000000,160.5900000,3071330
20170724,111500,160.5800000,160.8800000,160.3900000,160.4800000,1614630
20170724,113000,160.5000000,160.8900000,160.3700000,160.7300000,849090
20170724,114500,160.7300000,160.7300000,160.0900000,160.3300000,1062670
20170724,120000,160.3800000,160.7500000,160.2700000,160.6500000,718320
20170724,121500,160.6500000,160.7600000,160.1500000,160.5100000,810140
20170724,123000,160.5200000,161.4400000,160.4700000,161.3700000,1541770
20170724,124500,161.4000000,161.4400000,161.1100000,161.3000000,436550
20170724,130000,161.2600000,161.5000000,160.8600000,161.3100000,1184850
20170724,131500,161.3600000,161.7800000,161.2100000,161.4700000,1000890
20170724,133000,161.4500000,162.1700000,161.3500000,162.0400000,1482950
20170724,134500,162.0700000,162.3300000,161.7400000,161.9500000,1615720
20170724,140000,161.9800000,162.0300000,161.4500000,161.6400000,689640
20170724,141500,161.6900000,161.9600000,161.5100000,161.9000000,318900
20170724,143000,161.8700000,161.9000000,161.3300000,161.6300000,604080
20170724,144500,161.6300000,161.8500000,161.0000000,161.0000000,1002400
20170724,150000,161.0000000,161.0100000,160.5300000,160.6200000,1638790
20170724,151500,160.6200000,160.8600000,160.5900000,160.8500000,1340980
20170724,153000,160.8500000,161.0000000,160.7100000,160.9300000,2286800
20170724,154500,160.9300000,161.0000000,160.6500000,160.8900000,495220
20170724,160000,160.9400000,161.0000000,160.4900000,160.8400000,878050
20170724,161500,160.8500000,160.9000000,160.4500000,160.6600000,700910
20170724,163000,160.6900000,161.0000000,160.6400000,160.9700000,952440
20170724,164500,160.9900000,161.0000000,160.8000000,161.0000000,1949230
20170724,170000,160.9900000,161.7000000,160.9800000,161.4200000,2788870
20170724,171500,161.5000000,161.5800000,160.8500000,161.0500000,1147570
20170724,173000,161.1000000,161.4700000,161.0000000,161.3900000,1031030
20170724,174500,161.3300000,161.5000000,161.1400000,161.1800000,931520
20170724,180000,161.2000000,161.5000000,161.1500000,161.2500000,1144110
20170724,181500,161.2500000,161.4000000,160.9000000,160.9300000,1215530
20170724,183000,160.9800000,161.7200000,160.9200000,161.7200000,1611660
20170724,184500,161.3300000,161.3300000,161.3300000,161.3300000,232350
20170725,100000,161.6900000,162.1400000,161.2900000,161.3200000,1584740
20170725,101500,161.3300000,161.5400000,160.5000000,160.9300000,1383220
20170725,103000,160.8700000,161.8600000,160.8600000,161.7400000,1581620
20170725,104500,161.7400000,162.1000000,161.6200000,161.8000000,1723290
20170725,110000,161.8000000,162.3000000,161.6100000,162.1500000,1717880
20170725,111500,162.1700000,162.2100000,161.3100000,161.5700000,1878530
20170725,113000,161.5200000,161.6400000,161.0000000,161.1400000,900880
20170725,114500,161.1500000,161.4600000,161.0400000,161.1300000,616970
20170725,120000,161.1300000,161.5400000,160.8900000,161.1400000,601120
20170725,121500,161.1500000,161.4200000,160.5500000,160.5900000,1115520
20170725,123000,160.5700000,160.8000000,160.5000000,160.6800000,1531010
20170725,124500,160.6800000,160.7200000,160.2400000,160.2500000,926580
20170725,130000,160.2600000,160.6500000,160.0600000,160.3200000,808190
